TABLEID:Item Journal Line
*Journal Template Name	*Journal Batch Name	*Line No.	*Item No.	*Posting Date	*Entry Type	*Document No.	*Location Code	*Quantity	*Unit Amount	*Unit Cost	*Amount	*Discount Amount	*Expiration Date	*Lot No.
ITEM	NWVDEMO	105390000	33341	06/05/26	Sale	SL260605	S0010	5	5.75	2.1	28.75	0	11/01/26	L260517-33341C
ITEM	NWVDEMO	105400000	10000	06/06/26	Purchase	PR260606	W0003	50	0.9	0.9	45	0		
ITEM	NWVDEMO	105410000	10000	06/06/26	Purchase	PR260606	W0003	51	0.9	0.9	45.9	0		
ITEM	NWVDEMO	105420000	10045	06/06/26	Purchase	PR260606	W0003	1	0.45	0.45	0.45	0		
ITEM	NWVDEMO	105430000	33100	06/06/26	Purchase	PR260606	W0003	50	1	1	50	0	06/08/26	L260606-33100A
ITEM	NWVDEMO	105440000	33100	06/06/26	Purchase	PR260606	W0003	50	1	1	50	0	06/08/26	L260606-33100B
ITEM	NWVDEMO	105450000	33100	06/06/26	Purchase	PR260606	W0003	50	1	1	50	0	06/08/26	L260606-33100C
ITEM	NWVDEMO	105460000	33110	06/06/26	Purchase	PR260606	W0003	44	1.2	1.2	52.8	0	06/09/26	L260606-33110A
ITEM	NWVDEMO	105470000	33110	06/06/26	Purchase	PR260606	W0003	45	1.2	1.2	54	0	06/10/26	L260606-33110B
ITEM	NWVDEMO	105480000	33116	06/06/26	Purchase	PR260606	W0003	34	0.78	0.78	26.52	0	06/10/26	L260606-33116A
ITEM	NWVDEMO	105490000	33116	06/06/26	Purchase	PR260606	W0003	35	0.78	0.78	27.3	0	06/10/26	L260606-33116B
ITEM	NWVDEMO	105500000	33120	06/06/26	Purchase	PR260606	W0003	31	6.5	6.5	201.5	0		
ITEM	NWVDEMO	105510000	33130	06/06/26	Purchase	PR260606	W0003	15	7.1	7.1	106.5	0	06/14/26	L260606-33130
ITEM	NWVDEMO	105520000	33160	06/06/26	Purchase	PR260606	W0003	35	5.5	5.5	192.5	0	06/13/26	L260606-33160
ITEM	NWVDEMO	105530000	33170	06/06/26	Purchase	PR260606	W0003	24	5.5	5.5	132	0	06/12/26	L260606-33170A
ITEM	NWVDEMO	105540000	33170	06/06/26	Purchase	PR260606	W0003	24	5.5	5.5	132	0	06/12/26	L260606-33170B
ITEM	NWVDEMO	105550000	10045	06/06/26	Positive Adjmt.	TR260606	S0001	20	0.45	0.45	9	0		
ITEM	NWVDEMO	105560000	10045	06/06/26	Positive Adjmt.	TR260606	S0001	3	0.45	0.45	1.35	0		
ITEM	NWVDEMO	105570000	10045	06/06/26	Positive Adjmt.	TR260606	S0001	20	0.45	0.45	9	0		
ITEM	NWVDEMO	105580000	10045	06/06/26	Positive Adjmt.	TR260606	S0002	21	0.45	0.45	9.45	0		
ITEM	NWVDEMO	105590000	10045	06/06/26	Positive Adjmt.	TR260606	S0013	7	0.45	0.45	3.15	0		
ITEM	NWVDEMO	105600000	10045	06/06/26	Positive Adjmt.	TR260606	S0013	13	0.45	0.45	5.85	0		
ITEM	NWVDEMO	105610000	33110	06/06/26	Positive Adjmt.	TR260606	S0001	28	1.2	1.2	33.6	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	105620000	33110	06/06/26	Positive Adjmt.	TR260606	S0002	11	1.2	1.2	13.2	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	105630000	33110	06/06/26	Positive Adjmt.	TR260606	S0002	11	1.2	1.2	13.2	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	105640000	33110	06/06/26	Positive Adjmt.	TR260606	S0005	12	1.2	1.2	14.4	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	105650000	33110	06/06/26	Positive Adjmt.	TR260606	S0010	15	1.2	1.2	18	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	105660000	33110	06/06/26	Positive Adjmt.	TR260606	S0010	3	1.2	1.2	3.6	0	06/09/26	L260606-33110A
ITEM	NWVDEMO	105670000	10000	06/06/26	Negative Adjmt.	WS260606	S0001	10	0.9	0.9	9	0		
ITEM	NWVDEMO	105680000	10045	06/06/26	Negative Adjmt.	TR260606	W0003	20	0.45	0.45	9	0		
ITEM	NWVDEMO	105690000	10045	06/06/26	Negative Adjmt.	TR260606	W0003	3	0.45	0.45	1.35	0		
ITEM	NWVDEMO	105700000	10045	06/06/26	Negative Adjmt.	TR260606	W0003	20	0.45	0.45	9	0		
ITEM	NWVDEMO	105710000	10045	06/06/26	Negative Adjmt.	TR260606	W0003	21	0.45	0.45	9.45	0		
ITEM	NWVDEMO	105720000	10045	06/06/26	Negative Adjmt.	TR260606	W0003	7	0.45	0.45	3.15	0		
ITEM	NWVDEMO	105730000	10045	06/06/26	Negative Adjmt.	TR260606	W0003	13	0.45	0.45	5.85	0		
ITEM	NWVDEMO	105740000	33110	06/06/26	Negative Adjmt.	TR260606	W0003	28	1.2	1.2	33.6	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	105750000	33110	06/06/26	Negative Adjmt.	TR260606	W0003	11	1.2	1.2	13.2	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	105760000	33110	06/06/26	Negative Adjmt.	TR260606	W0003	11	1.2	1.2	13.2	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	105770000	33110	06/06/26	Negative Adjmt.	TR260606	W0003	12	1.2	1.2	14.4	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	105780000	33110	06/06/26	Negative Adjmt.	TR260606	W0003	15	1.2	1.2	18	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	105790000	33110	06/06/26	Negative Adjmt.	TR260606	W0003	3	1.2	1.2	3.6	0	06/09/26	L260606-33110A
ITEM	NWVDEMO	105800000	33130	06/06/26	Negative Adjmt.	WS260606	S0001	7	7.1	7.1	49.7	0	06/05/26	L260529-33130
ITEM	NWVDEMO	105810000	33130	06/06/26	Negative Adjmt.	WS260606	S0002	2	7.1	7.1	14.2	0	06/05/26	L260529-33130
ITEM	NWVDEMO	105820000	33170	06/06/26	Negative Adjmt.	WS260606	S0001	13	5.5	5.5	71.5	0	06/05/26	L260531-33170B
ITEM	NWVDEMO	105830000	33170	06/06/26	Negative Adjmt.	WS260606	S0002	7	5.5	5.5	38.5	0	06/05/26	L260531-33170B
ITEM	NWVDEMO	105840000	33170	06/06/26	Negative Adjmt.	WS260606	S0010	1	5.5	5.5	5.5	0	06/05/26	L260531-33170B
ITEM	NWVDEMO	105850000	10000	06/06/26	Sale	SL260606	S0001	17	1	0.9	17	0		
ITEM	NWVDEMO	105860000	10000	06/06/26	Sale	SL260606	S0002	2	1	0.9	2	0		
ITEM	NWVDEMO	105870000	10000	06/06/26	Sale	SL260606	S0002	9	1	0.9	9	0		
ITEM	NWVDEMO	105880000	10000	06/06/26	Sale	SL260606	S0013	3	1	0.9	3	0		
ITEM	NWVDEMO	105890000	10000	06/06/26	Sale	SL260606	S0013	6	1	0.9	6	0		
ITEM	NWVDEMO	105900000	10045	06/06/26	Sale	SL260606	S0001	10	0.86	0.45	8.6	0		
ITEM	NWVDEMO	105910000	10045	06/06/26	Sale	SL260606	S0002	6	0.86	0.45	5.16	0		
ITEM	NWVDEMO	105920000	10045	06/06/26	Sale	SL260606	S0013	4	0.86	0.45	3.44	0		
ITEM	NWVDEMO	105930000	10045	06/06/26	Sale	SL260606	S0013	1	0.86	0.45	0.86	0		
ITEM	NWVDEMO	105940000	10070	06/06/26	Sale	SL260606	S0001	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	105950000	10070	06/06/26	Sale	SL260606	S0001	2	1.82	0.5	3.64	0		
ITEM	NWVDEMO	105960000	10070	06/06/26	Sale	SL260606	S0002	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	105970000	10070	06/06/26	Sale	SL260606	S0013	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	105980000	10100	06/06/26	Sale	SL260606	S0001	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	105990000	10100	06/06/26	Sale	SL260606	S0002	4	2.8	1.7	11.2	0		
ITEM	NWVDEMO	106000000	10100	06/06/26	Sale	SL260606	S0013	2	2.8	1.7	5.6	0		
ITEM	NWVDEMO	106010000	10100	06/06/26	Sale	SL260606	S0013	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	106020000	18200	06/06/26	Sale	SL260606	S0001	8	1.64	0.95	13.12	0		
ITEM	NWVDEMO	106030000	18200	06/06/26	Sale	SL260606	S0002	5	1.64	0.95	8.2	0		
ITEM	NWVDEMO	106040000	18200	06/06/26	Sale	SL260606	S0013	5	1.64	0.95	8.2	0		
ITEM	NWVDEMO	106050000	18200	06/06/26	Sale	WS260606	W0003	10	1.18	0.95	11.8	0		
ITEM	NWVDEMO	106060000	18200	06/06/26	Sale	WS260606	W0003	10	1.18	0.95	11.8	0		
ITEM	NWVDEMO	106070000	30091	06/06/26	Sale	SL260606	S0001	2	4.18	2.8	8.36	0		
ITEM	NWVDEMO	106080000	30091	06/06/26	Sale	SL260606	S0005	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	106090000	30091	06/06/26	Sale	WS260606	W0003	3	3.01	2.8	9.03	0		
ITEM	NWVDEMO	106100000	30091	06/06/26	Sale	WS260606	W0003	1	3.01	2.8	3.01	0		
ITEM	NWVDEMO	106110000	33100	06/06/26	Sale	SL260606	S0001	13	1.36	1	17.68	0	06/07/26	L260604-33100C
ITEM	NWVDEMO	106120000	33100	06/06/26	Sale	SL260606	S0002	5	1.36	1	6.8	0	06/07/26	L260604-33100C
ITEM	NWVDEMO	106130000	33100	06/06/26	Sale	SL260606	S0002	6	1.36	1	8.16	0	06/08/26	L260604-33100A
ITEM	NWVDEMO	106140000	33100	06/06/26	Sale	SL260606	S0005	9	1.36	1	12.24	0	06/08/26	L260604-33100A
ITEM	NWVDEMO	106150000	33100	06/06/26	Sale	SL260606	S0010	1	1.36	1	1.36	0	06/08/26	L260604-33100A
ITEM	NWVDEMO	106160000	33100	06/06/26	Sale	SL260606	S0010	7	1.36	1	9.52	0	06/08/26	L260604-33100B
ITEM	NWVDEMO	106170000	33110	06/06/26	Sale	SL260606	S0001	18	1.59	1.2	28.62	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	106180000	33110	06/06/26	Sale	SL260606	S0002	10	1.59	1.2	15.9	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	106190000	33110	06/06/26	Sale	SL260606	S0005	5	1.59	1.2	7.95	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	106200000	33110	06/06/26	Sale	SL260606	S0010	12	1.59	1.2	19.08	0	06/07/26	L260604-33110A
ITEM	NWVDEMO	106210000	33116	06/06/26	Sale	SL260606	S0001	9	1.09	0.78	9.81	0	06/06/26	L260531-33116B
ITEM	NWVDEMO	106220000	33116	06/06/26	Sale	SL260606	S0002	4	1.09	0.78	4.36	0	06/09/26	L260604-33116B
ITEM	NWVDEMO	106230000	33116	06/06/26	Sale	SL260606	S0005	3	1.09	0.78	3.27	0	06/09/26	L260604-33116B
ITEM	NWVDEMO	106240000	33116	06/06/26	Sale	SL260606	S0010	4	1.09	0.78	4.36	0	06/09/26	L260604-33116B
ITEM	NWVDEMO	106250000	33120	06/06/26	Sale	SL260606	S0001	2	8.64	6.5	17.28	0		
ITEM	NWVDEMO	106260000	33120	06/06/26	Sale	SL260606	S0001	3	8.64	6.5	25.92	0		
ITEM	NWVDEMO	106270000	33120	06/06/26	Sale	SL260606	S0002	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	106280000	33120	06/06/26	Sale	SL260606	S0005	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	106290000	33120	06/06/26	Sale	SL260606	S0010	2	8.64	6.5	17.28	0		
ITEM	NWVDEMO	106300000	33130	06/06/26	Sale	SL260606	S0001	2	9.55	7.1	19.1	0	06/06/26	L260531-33130
ITEM	NWVDEMO	106310000	33130	06/06/26	Sale	SL260606	S0002	1	9.55	7.1	9.55	0	06/06/26	L260531-33130
ITEM	NWVDEMO	106320000	33150	06/06/26	Sale	SL260606	S0001	3	11.36	7.5	34.08	0		
ITEM	NWVDEMO	106330000	33150	06/06/26	Sale	SL260606	S0002	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	106340000	33160	06/06/26	Sale	SL260606	S0001	5	7.18	5.5	35.9	0	06/08/26	L260531-33160
ITEM	NWVDEMO	106350000	33160	06/06/26	Sale	SL260606	S0002	3	7.18	5.5	21.54	0	06/10/26	L260604-33160A
ITEM	NWVDEMO	106360000	33160	06/06/26	Sale	SL260606	S0005	2	7.18	5.5	14.36	0	06/10/26	L260604-33160A
ITEM	NWVDEMO	106370000	33160	06/06/26	Sale	SL260606	S0010	3	7.18	5.5	21.54	0	06/08/26	L260531-33160
ITEM	NWVDEMO	106380000	33170	06/06/26	Sale	SL260606	S0002	3	7.18	5.5	21.54	0	06/08/26	L260604-33170B
ITEM	NWVDEMO	106390000	33170	06/06/26	Sale	SL260606	S0005	4	7.18	5.5	28.72	0	06/08/26	L260604-33170B
ITEM	NWVDEMO	106400000	33170	06/06/26	Sale	SL260606	S0010	4	7.18	5.5	28.72	0	06/08/26	L260604-33170B
ITEM	NWVDEMO	106410000	33200	06/06/26	Sale	SL260606	S0001	7	5.91	4.2	41.37	0		
ITEM	NWVDEMO	106420000	33200	06/06/26	Sale	SL260606	S0001	5	5.91	4.2	29.55	0		
ITEM	NWVDEMO	106430000	33200	06/06/26	Sale	SL260606	S0002	8	5.91	4.2	47.28	0		
ITEM	NWVDEMO	106440000	33200	06/06/26	Sale	SL260606	S0002	1	5.91	4.2	5.91	0		
ITEM	NWVDEMO	106450000	33200	06/06/26	Sale	SL260606	S0005	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	106460000	33200	06/06/26	Sale	SL260606	S0010	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	106470000	33250	06/06/26	Sale	SL260606	S0001	3	5.36	4.1	16.08	0		
ITEM	NWVDEMO	106480000	33250	06/06/26	Sale	SL260606	S0001	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	106490000	33250	06/06/26	Sale	SL260606	S0001	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	106500000	33250	06/06/26	Sale	SL260606	S0002	7	5.36	4.1	37.52	0		
ITEM	NWVDEMO	106510000	33250	06/06/26	Sale	SL260606	S0005	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	106520000	33250	06/06/26	Sale	SL260606	S0005	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	106530000	33250	06/06/26	Sale	SL260606	S0010	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	106540000	33250	06/06/26	Sale	SL260606	S0010	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	106550000	33310	06/06/26	Sale	SL260606	S0001	23	3	1.1	69	0	12/29/26	L260405-33310A
ITEM	NWVDEMO	106560000	33310	06/06/26	Sale	SL260606	S0002	18	3	1.1	54	0	12/31/26	L260503-33310C
ITEM	NWVDEMO	106570000	33310	06/06/26	Sale	SL260606	S0005	9	3	1.1	27	0	12/31/26	L260503-33310C
ITEM	NWVDEMO	106580000	33310	06/06/26	Sale	SL260606	S0010	16	3	1.1	48	0	12/31/26	L260503-33310C
ITEM	NWVDEMO	106590000	33310	06/06/26	Sale	WS260606	W0003	61	2.16	1.1	131.76	0	01/09/27	L260517-33310A
ITEM	NWVDEMO	106600000	33310	06/06/26	Sale	WS260606	W0003	6	2.16	1.1	12.96	0	01/17/27	L260531-33310C
ITEM	NWVDEMO	106610000	33323	06/06/26	Sale	SL260606	S0001	17	3	1.1	51	0	01/01/27	L260531-33323A
ITEM	NWVDEMO	106620000	33323	06/06/26	Sale	SL260606	S0002	8	3	1.1	24	0	01/01/27	L260531-33323A
ITEM	NWVDEMO	106630000	33323	06/06/26	Sale	SL260606	S0005	11	3	1.1	33	0	01/01/27	L260531-33323A
ITEM	NWVDEMO	106640000	33323	06/06/26	Sale	SL260606	S0010	9	3	1.1	27	0	01/01/27	L260531-33323A
ITEM	NWVDEMO	106650000	33323	06/06/26	Sale	WS260606	W0003	46	2.16	1.1	99.36	0	01/15/27	L260517-33323C
ITEM	NWVDEMO	106660000	33341	06/06/26	Sale	SL260606	S0001	6	5.75	2.1	34.5	0	10/27/26	L260419-33341C
ITEM	NWVDEMO	106670000	33341	06/06/26	Sale	SL260606	S0001	5	5.75	2.1	28.75	0	11/01/26	L260517-33341C
ITEM	NWVDEMO	106680000	33341	06/06/26	Sale	SL260606	S0002	7	5.75	2.1	40.25	0	11/01/26	L260517-33341C
ITEM	NWVDEMO	106690000	33341	06/06/26	Sale	SL260606	S0005	3	5.75	2.1	17.25	0	11/01/26	L260517-33341C
ITEM	NWVDEMO	106700000	33341	06/06/26	Sale	SL260606	S0010	2	5.75	2.1	11.5	0	11/01/26	L260517-33341C
ITEM	NWVDEMO	106710000	33341	06/06/26	Sale	WS260606	W0003	23	4.14	2.1	95.22	0	11/18/26	L260531-33341A
ITEM	NWVDEMO	106720000	10070	06/07/26	Positive Adjmt.	TR260607	S0001	32	0.5	0.5	16	0		
ITEM	NWVDEMO	106730000	10070	06/07/26	Positive Adjmt.	TR260607	S0001	6	0.5	0.5	3	0		
ITEM	NWVDEMO	106740000	10070	06/07/26	Positive Adjmt.	TR260607	S0001	3	0.5	0.5	1.5	0		
ITEM	NWVDEMO	106750000	10070	06/07/26	Positive Adjmt.	TR260607	S0002	24	0.5	0.5	12	0		
ITEM	NWVDEMO	106760000	10070	06/07/26	Positive Adjmt.	TR260607	S0013	27	0.5	0.5	13.5	0		
ITEM	NWVDEMO	106770000	10100	06/07/26	Positive Adjmt.	TR260607	S0001	21	1.7	1.7	35.7	0		
ITEM	NWVDEMO	106780000	10100	06/07/26	Positive Adjmt.	TR260607	S0001	4	1.7	1.7	6.8	0		
ITEM	NWVDEMO	106790000	10100	06/07/26	Positive Adjmt.	TR260607	S0002	13	1.7	1.7	22.1	0		
ITEM	NWVDEMO	106800000	10100	06/07/26	Positive Adjmt.	TR260607	S0013	4	1.7	1.7	6.8	0		
ITEM	NWVDEMO	106810000	10100	06/07/26	Positive Adjmt.	TR260607	S0013	7	1.7	1.7	11.9	0		
ITEM	NWVDEMO	106820000	18200	06/07/26	Positive Adjmt.	TR260607	S0001	15	0.95	0.95	14.25	0		
ITEM	NWVDEMO	106830000	18200	06/07/26	Positive Adjmt.	TR260607	S0001	18	0.95	0.95	17.1	0		
ITEM	NWVDEMO	106840000	18200	06/07/26	Positive Adjmt.	TR260607	S0002	26	0.95	0.95	24.7	0		
ITEM	NWVDEMO	106850000	18200	06/07/26	Positive Adjmt.	TR260607	S0013	17	0.95	0.95	16.15	0		
ITEM	NWVDEMO	106860000	33150	06/07/26	Positive Adjmt.	TR260607	S0001	4	7.5	7.5	30	0		
ITEM	NWVDEMO	106870000	33150	06/07/26	Positive Adjmt.	TR260607	S0001	8	7.5	7.5	60	0		
ITEM	NWVDEMO	106880000	33150	06/07/26	Positive Adjmt.	TR260607	S0002	7	7.5	7.5	52.5	0		
ITEM	NWVDEMO	106890000	33150	06/07/26	Positive Adjmt.	TR260607	S0005	4	7.5	7.5	30	0		
ITEM	NWVDEMO	106900000	33150	06/07/26	Positive Adjmt.	TR260607	S0010	4	7.5	7.5	30	0		
ITEM	NWVDEMO	106910000	33150	06/07/26	Positive Adjmt.	TR260607	S0010	1	7.5	7.5	7.5	0		
ITEM	NWVDEMO	106920000	33200	06/07/26	Positive Adjmt.	TR260607	S0001	35	4.2	4.2	147	0		
ITEM	NWVDEMO	106930000	33200	06/07/26	Positive Adjmt.	TR260607	S0001	10	4.2	4.2	42	0		
ITEM	NWVDEMO	106940000	33200	06/07/26	Positive Adjmt.	TR260607	S0002	40	4.2	4.2	168	0		
ITEM	NWVDEMO	106950000	33200	06/07/26	Positive Adjmt.	TR260607	S0005	10	4.2	4.2	42	0		
ITEM	NWVDEMO	106960000	33200	06/07/26	Positive Adjmt.	TR260607	S0005	11	4.2	4.2	46.2	0		
ITEM	NWVDEMO	106970000	33200	06/07/26	Positive Adjmt.	TR260607	S0010	24	4.2	4.2	100.8	0		
ITEM	NWVDEMO	106980000	33250	06/07/26	Positive Adjmt.	TR260607	S0001	35	4.1	4.1	143.5	0		
ITEM	NWVDEMO	106990000	33250	06/07/26	Positive Adjmt.	TR260607	S0002	27	4.1	4.1	110.7	0		
ITEM	NWVDEMO	107000000	33250	06/07/26	Positive Adjmt.	TR260607	S0002	4	4.1	4.1	16.4	0		
ITEM	NWVDEMO	107010000	33250	06/07/26	Positive Adjmt.	TR260607	S0005	17	4.1	4.1	69.7	0		
ITEM	NWVDEMO	107020000	33250	06/07/26	Positive Adjmt.	TR260607	S0010	13	4.1	4.1	53.3	0		
ITEM	NWVDEMO	107030000	33250	06/07/26	Positive Adjmt.	TR260607	S0010	10	4.1	4.1	41	0		
ITEM	NWVDEMO	107040000	33310	06/07/26	Positive Adjmt.	TR260607	S0001	124	1.1	1.1	136.4	0	01/17/27	L260531-33310C
ITEM	NWVDEMO	107050000	33310	06/07/26	Positive Adjmt.	TR260607	S0002	101	1.1	1.1	111.1	0	01/17/27	L260531-33310C
ITEM	NWVDEMO	107060000	33310	06/07/26	Positive Adjmt.	TR260607	S0005	61	1.1	1.1	67.1	0	01/17/27	L260531-33310C
ITEM	NWVDEMO	107070000	33310	06/07/26	Positive Adjmt.	TR260607	S0010	79	1.1	1.1	86.9	0	01/17/27	L260531-33310C
ITEM	NWVDEMO	107080000	33323	06/07/26	Positive Adjmt.	TR260607	S0001	105	1.1	1.1	115.5	0	01/15/27	L260517-33323C
ITEM	NWVDEMO	107090000	33323	06/07/26	Positive Adjmt.	TR260607	S0002	27	1.1	1.1	29.7	0	01/15/27	L260517-33323C
ITEM	NWVDEMO	107100000	33323	06/07/26	Positive Adjmt.	TR260607	S0002	53	1.1	1.1	58.3	0	01/16/27	L260503-33323C
ITEM	NWVDEMO	107110000	33323	06/07/26	Positive Adjmt.	TR260607	S0005	42	1.1	1.1	46.2	0	01/16/27	L260503-33323C
ITEM	NWVDEMO	107120000	33323	06/07/26	Positive Adjmt.	TR260607	S0010	59	1.1	1.1	64.9	0	01/16/27	L260503-33323C
ITEM	NWVDEMO	107130000	33341	06/07/26	Positive Adjmt.	TR260607	S0001	51	2.1	2.1	107.1	0	11/18/26	L260531-33341A
ITEM	NWVDEMO	107140000	33341	06/07/26	Positive Adjmt.	TR260607	S0002	14	2.1	2.1	29.4	0	11/18/26	L260531-33341A
ITEM	NWVDEMO	107150000	33341	06/07/26	Positive Adjmt.	TR260607	S0002	16	2.1	2.1	33.6	0	11/24/26	L260531-33341B
ITEM	NWVDEMO	107160000	33341	06/07/26	Positive Adjmt.	TR260607	S0005	22	2.1	2.1	46.2	0	11/24/26	L260531-33341B
ITEM	NWVDEMO	107170000	33341	06/07/26	Positive Adjmt.	TR260607	S0010	22	2.1	2.1	46.2	0	11/24/26	L260531-33341B
ITEM	NWVDEMO	107180000	10000	06/07/26	Negative Adjmt.	WS260607	S0001	5	0.9	0.9	4.5	0		
ITEM	NWVDEMO	107190000	10000	06/07/26	Negative Adjmt.	WS260607	S0001	28	0.9	0.9	25.2	0		
ITEM	NWVDEMO	107200000	10000	06/07/26	Negative Adjmt.	WS260607	S0002	16	0.9	0.9	14.4	0		
ITEM	NWVDEMO	107210000	10070	06/07/26	Negative Adjmt.	TR260607	W0003	32	0.5	0.5	16	0		
ITEM	NWVDEMO	107220000	10070	06/07/26	Negative Adjmt.	TR260607	W0003	6	0.5	0.5	3	0		
ITEM	NWVDEMO	107230000	10070	06/07/26	Negative Adjmt.	TR260607	W0003	3	0.5	0.5	1.5	0		
ITEM	NWVDEMO	107240000	10070	06/07/26	Negative Adjmt.	TR260607	W0003	24	0.5	0.5	12	0		
ITEM	NWVDEMO	107250000	10070	06/07/26	Negative Adjmt.	TR260607	W0003	27	0.5	0.5	13.5	0		
ITEM	NWVDEMO	107260000	10100	06/07/26	Negative Adjmt.	TR260607	W0003	21	1.7	1.7	35.7	0		
ITEM	NWVDEMO	107270000	10100	06/07/26	Negative Adjmt.	TR260607	W0003	4	1.7	1.7	6.8	0		
ITEM	NWVDEMO	107280000	10100	06/07/26	Negative Adjmt.	TR260607	W0003	13	1.7	1.7	22.1	0		
ITEM	NWVDEMO	107290000	10100	06/07/26	Negative Adjmt.	TR260607	W0003	4	1.7	1.7	6.8	0		
ITEM	NWVDEMO	107300000	10100	06/07/26	Negative Adjmt.	TR260607	W0003	7	1.7	1.7	11.9	0		
ITEM	NWVDEMO	107310000	18200	06/07/26	Negative Adjmt.	TR260607	W0003	15	0.95	0.95	14.25	0		
ITEM	NWVDEMO	107320000	18200	06/07/26	Negative Adjmt.	TR260607	W0003	18	0.95	0.95	17.1	0		
ITEM	NWVDEMO	107330000	18200	06/07/26	Negative Adjmt.	TR260607	W0003	26	0.95	0.95	24.7	0		
ITEM	NWVDEMO	107340000	18200	06/07/26	Negative Adjmt.	TR260607	W0003	17	0.95	0.95	16.15	0		
ITEM	NWVDEMO	107350000	33110	06/07/26	Negative Adjmt.	WS260607	S0001	10	1.2	1.2	12	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	107360000	33110	06/07/26	Negative Adjmt.	WS260607	S0002	1	1.2	1.2	1.2	0	06/06/26	L260604-33110B
ITEM	NWVDEMO	107370000	33116	06/07/26	Negative Adjmt.	WS260607	S0001	6	0.78	0.78	4.68	0	06/06/26	L260531-33116B
ITEM	NWVDEMO	107380000	33130	06/07/26	Negative Adjmt.	WS260607	S0001	2	7.1	7.1	14.2	0	06/06/26	L260531-33130
ITEM	NWVDEMO	107390000	33130	06/07/26	Negative Adjmt.	WS260607	S0002	6	7.1	7.1	42.6	0	06/06/26	L260531-33130
ITEM	NWVDEMO	107400000	33130	06/07/26	Negative Adjmt.	WS260607	S0005	6	7.1	7.1	42.6	0	06/06/26	L260531-33130
ITEM	NWVDEMO	107410000	33130	06/07/26	Negative Adjmt.	WS260607	S0010	4	7.1	7.1	28.4	0	06/06/26	L260531-33130
ITEM	NWVDEMO	107420000	33150	06/07/26	Negative Adjmt.	TR260607	W0003	4	7.5	7.5	30	0		
ITEM	NWVDEMO	107430000	33150	06/07/26	Negative Adjmt.	TR260607	W0003	8	7.5	7.5	60	0		
ITEM	NWVDEMO	107440000	33150	06/07/26	Negative Adjmt.	TR260607	W0003	7	7.5	7.5	52.5	0		
ITEM	NWVDEMO	107450000	33150	06/07/26	Negative Adjmt.	TR260607	W0003	4	7.5	7.5	30	0		
ITEM	NWVDEMO	107460000	33150	06/07/26	Negative Adjmt.	TR260607	W0003	4	7.5	7.5	30	0		
ITEM	NWVDEMO	107470000	33150	06/07/26	Negative Adjmt.	TR260607	W0003	1	7.5	7.5	7.5	0		
ITEM	NWVDEMO	107480000	33200	06/07/26	Negative Adjmt.	TR260607	W0003	35	4.2	4.2	147	0		
ITEM	NWVDEMO	107490000	33200	06/07/26	Negative Adjmt.	TR260607	W0003	10	4.2	4.2	42	0		
ITEM	NWVDEMO	107500000	33200	06/07/26	Negative Adjmt.	TR260607	W0003	40	4.2	4.2	168	0		
ITEM	NWVDEMO	107510000	33200	06/07/26	Negative Adjmt.	TR260607	W0003	10	4.2	4.2	42	0		
ITEM	NWVDEMO	107520000	33200	06/07/26	Negative Adjmt.	TR260607	W0003	11	4.2	4.2	46.2	0		
ITEM	NWVDEMO	107530000	33200	06/07/26	Negative Adjmt.	TR260607	W0003	24	4.2	4.2	100.8	0		
ITEM	NWVDEMO	107540000	33250	06/07/26	Negative Adjmt.	TR260607	W0003	35	4.1	4.1	143.5	0		
ITEM	NWVDEMO	107550000	33250	06/07/26	Negative Adjmt.	TR260607	W0003	27	4.1	4.1	110.7	0		
